Zip Code,Year,zhvi_mid_tier,zhvi_bottom_tier,zhvi_top_tier,zori_rent_index,zhvi_sfr_only,zhvi_condo_only,zhvi_1_bed,zhvi_3_bed,zhvi_5plus_bed,perc_listings_price_cut,med_listings_price_cut_perc,med_doz_pending,market_temp_index,pct_sold_above_list,pct_sold_below_list,median_sale_to_list,for_sale_inventory,new_listings
90255,2020,492101.31,398628.0,586052.7,,502306.55,345142.09,377656.5,493517.36,614944.63,,,,87.67,,,,20.75,
90255,2021,558316.5,453745.61,663069.7,,570774.45,393558.02,429895.67,562472.8,694260.33,,,,91.42,,,,21.5,
90255,2022,616911.02,511333.38,716549.15,,628881.42,449658.49,473538.15,627015.3,758726.86,,,,77.83,,,,23.92,
90255,2023,635362.38,535188.18,723883.85,,646502.94,468497.32,491850.97,647829.78,771617.78,,,,78.83,,,,18.42,
90255,2024,666768.3,566195.21,754982.31,,678637.16,491302.6,503160.93,684288.91,813866.02,,,,72.33,,,,26.92,
90260,2010,313912.09,207019.79,497016.82,,331624.67,218468.02,,332880.62,,,,,,,,,,
90260,2011,299886.23,195616.21,464949.79,,317247.99,206424.09,,319249.54,,,,,,,,,,
90260,2012,295341.09,191985.61,449571.09,,312151.47,196995.55,,312166.04,,,,,,,,,,
90260,2013,343045.37,227426.67,510638.16,,360759.94,229018.91,,360818.35,,,,,,,,,,
90260,2014,394103.78,267339.21,571776.19,,411831.03,270488.59,,410219.76,,,,,,,,,,
90260,2015,423049.54,288607.6,607538.66,,440730.97,290485.78,215456.03,439335.46,,,,,,,,,,
90260,2016,441781.75,307347.33,625827.5,,458643.11,310885.74,234987.24,458861.45,,,,,,,,,,
90260,2017,488296.54,348544.31,669620.2,,506871.45,347529.15,273935.53,506621.04,,,,,,,,,,
90260,2018,559657.98,410756.47,742767.81,,581134.45,399549.94,323004.63,580556.67,,,,,83.42,,,,29.2,
90260,2019,595355.61,441813.38,778120.32,2484.77,618292.85,423458.08,344813.44,615891.48,,,,,79.4,,,,27.5,
90260,2020,629934.99,468241.64,818382.05,2530.74,653143.06,445454.72,361379.55,650867.7,,,,,113.17,,,,28.58,
90260,2021,713351.69,531700.79,921874.83,2666.53,739352.48,499588.09,401171.39,736749.49,,,,,88.8,,,,26.42,
